firsturl,date,chjh,mzelst
https://t.co/wPUD0pqAGx,"November 05, 2015 at 12:11PM",1,1
https://t.co/px1iWbjcSC,"November 11, 2015 at 03:01PM",1,1
https://t.co/QlnndeRRqS,"November 17, 2015 at 06:31AM",1,1
NA,"November 03, 2015 at 03:46PM",1,1
NA,"November 06, 2015 at 11:24PM",1,1
NA,"October 26, 2015 at 08:42PM",0,0
NA,"November 05, 2015 at 08:53AM",0,1
NA,"November 21, 2015 at 03:19PM",1,1
NA,"November 09, 2015 at 04:19PM",1,1
NA,"October 21, 2015 at 09:41AM",0,1
http://t.co/8w52cg2aJ0,"September 17, 2015 at 08:56PM",1,0
https://t.co/PLiufzBfep,"October 21, 2015 at 12:53PM",0,1
https://t.co/fChT9RCdRC,"October 28, 2015 at 04:10PM",1,1
http://t.co/eXYbzOKysn,"August 20, 2015 at 08:42PM",1,1
NA,"November 11, 2015 at 04:11PM",1,1
NA,"October 06, 2015 at 01:22AM",1,0
NA,"November 20, 2015 at 06:40PM",1,1
NA,"August 28, 2015 at 03:00PM",0,0
http://t.co/B4dKxT66US,"August 20, 2015 at 10:37PM",1,1
https://t.co/1bIQADvMhP,"November 25, 2015 at 02:10PM",0,1
https://t.co/7Le2SMhh2N,"November 24, 2015 at 02:59PM",1,1
https://t.co/ahMkOaF0vv,"October 29, 2015 at 12:31PM",1,0
https://t.co/APtaeBO2No,"November 18, 2015 at 05:09PM",1,1
https://t.co/DzaEn7wpDQ,"November 06, 2015 at 08:36PM",0,1
https://t.co/InhNGAQzvQ,"November 13, 2015 at 02:48PM",1,1
https://t.co/jeneZAo9xy,"November 11, 2015 at 12:15PM",1,1
https://t.co/M4CPwdhnzD,"November 27, 2015 at 04:15PM",0,1
https://t.co/MZC9tVs8gm,"November 20, 2015 at 03:02PM",1,0
https://t.co/OiFvmm7sNY,"November 10, 2015 at 08:45PM",1,0
https://t.co/q2a5gX62pr,"October 31, 2015 at 10:57PM",0,0
https://t.co/R1906SzYTF,"October 31, 2015 at 05:12PM",0,0
https://t.co/T2er95IuLY,"October 26, 2015 at 02:04PM",0,0
https://t.co/Y3tCbkc57b,"October 27, 2015 at 03:04PM",0,1
https://t.co/yhxLQmBwoO,"October 22, 2015 at 09:55AM",0,1
NA,"November 14, 2015 at 10:24PM",1,1
https://t.co/bKJoRMhjoz,"November 13, 2015 at 02:36AM",1,1
https://t.co/qngnWRnlEH,"November 15, 2015 at 04:00AM",1,1
https://t.co/1p25nIMA4e,"November 12, 2015 at 11:02PM",1,1
https://t.co/prB13N4EkQ,"December 11, 2015 at 03:03AM",1,1
NA,"October 10, 2015 at 07:47PM",1,1
NA,"October 08, 2015 at 12:42PM",1,1
NA,"October 29, 2015 at 10:04PM",1,1
https://t.co/W9UHC3Kvk7,"October 27, 2015 at 06:22PM",1,1
NA,"October 07, 2015 at 09:35AM",1,1
NA,"December 07, 2015 at 01:15AM",1,1
NA,"October 08, 2015 at 05:20PM",1,0
http://t.co/9gRLE2dt1J,"September 21, 2015 at 09:14PM",1,1
NA,"November 19, 2015 at 04:35PM",1,1
NA,"October 28, 2015 at 11:26AM",1,0
NA,"November 26, 2015 at 03:34PM",0,1
http://t.co/G1C1Yg8NI5,"September 03, 2015 at 10:04PM",1,0
NA,"November 04, 2015 at 01:24AM",1,0
NA,"October 26, 2015 at 03:23PM",0,0
NA,"September 14, 2015 at 09:45AM",1,1
https://t.co/HDFb2UOvqt,"October 31, 2015 at 09:22AM",0,0
https://t.co/Tx2Z1ZZHiN,"October 29, 2015 at 10:57PM",0,0
https://t.co/N2niPlihfs,"September 03, 2015 at 09:24AM",0,1
NA,"September 10, 2015 at 07:44PM",1,0
http://t.co/4R6JkUL2mO,"September 10, 2015 at 06:03PM",0,0
https://t.co/fOv3Fgqe4h,"October 27, 2015 at 04:41PM",0,0
NA,"September 09, 2015 at 11:57AM",1,0
https://t.co/PY4U35oCTO,"December 03, 2015 at 06:09PM",1,1
http://t.co/2aD6pR5gU4,"September 08, 2015 at 02:08PM",0,0
http://t.co/ZHcvUgjiPi,"September 08, 2015 at 02:08PM",0,0
NA,"October 23, 2015 at 10:27AM",1,0
http://t.co/8B6OqEZSmb,"September 27, 2015 at 09:59PM",1,0
http://t.co/VOITtnKzvJ,"September 08, 2015 at 02:38PM",0,1
http://t.co/RWWDJsqD9C,"September 08, 2015 at 12:16PM",0,0
NA,"September 09, 2015 at 06:46PM",0,0
http://t.co/1UhxL9pIgN,"September 10, 2015 at 03:40PM",0,0
NA,"October 23, 2015 at 04:24PM",1,0
http://t.co/V7hJV3rAfA,"September 09, 2015 at 10:38AM",0,0
http://t.co/otR9X3M6KB,"September 09, 2015 at 04:35PM",0,0
http://t.co/60eVYhyTe4,"September 08, 2015 at 02:13PM",0,0
http://t.co/lab3SvncZn,"September 16, 2015 at 03:24PM",0,1
http://t.co/XLDvsxHu0O,"September 08, 2015 at 12:07PM",0,1
http://t.co/OIqzxZfdWY,"September 14, 2015 at 04:32PM",0,1
http://t.co/Oq9hveYAGy,"September 08, 2015 at 12:07PM",0,1
https://t.co/j3cFRoQcVt,"November 11, 2015 at 10:52PM",1,1
NA,"October 07, 2015 at 11:20PM",1,1
https://t.co/pa0kf38AN9,"November 23, 2015 at 08:43PM",1,1
https://t.co/MahVvlmGuq,"November 05, 2015 at 03:46AM",1,1
https://t.co/pnKsRimKRD,"November 18, 2015 at 01:20PM",1,1
https://t.co/yv4syitrwE,"December 10, 2015 at 04:05AM",1,1
https://t.co/dTM6fitGpl,"October 21, 2015 at 05:18PM",1,1
https://t.co/cjK7M2wBlN,"November 06, 2015 at 11:15AM",1,1
NA,"November 17, 2015 at 10:47PM",1,1
http://t.co/SwmPYGRVUp,"September 18, 2015 at 01:00AM",1,1
http://t.co/XYlxsTR5KK,"September 26, 2015 at 05:13PM",1,1
http://t.co/1FggavWZba,"October 15, 2015 at 11:34AM",1,1
http://t.co/hPNVm8jliK,"September 22, 2015 at 09:33AM",1,1
http://t.co/uTK0UgUbgk,"August 25, 2015 at 06:43PM",1,1
https://t.co/Axu10yZkWd,"November 24, 2015 at 05:30PM",1,1
https://t.co/dI2iK6eMi8,"November 27, 2015 at 11:21AM",1,1
https://t.co/EbVnq5YhKf,"October 30, 2015 at 12:25PM",1,0
https://t.co/FFMw3IMABm,"September 22, 2015 at 03:19AM",1,0
https://t.co/Ghgl41nWuX,"December 02, 2015 at 05:32PM",1,1
https://t.co/GvuigSS1jk,"November 24, 2015 at 05:44PM",1,1
https://t.co/hTgVw6N2TH,"October 29, 2015 at 06:46PM",1,1
https://t.co/WZXM44eSOj,"October 23, 2015 at 11:39AM",1,1
https://t.co/yhrNfoppnf,"November 19, 2015 at 10:26AM",1,1
https://t.co/LUd94Orpwi,"November 28, 2015 at 07:25PM",1,0
https://t.co/KbS7Szy3LY,"November 27, 2015 at 05:50PM",1,0
NA,"August 20, 2015 at 05:10AM",1,1
http://t.co/S2RkLBqHNq,"September 07, 2015 at 09:14PM",1,1
http://t.co/BrmXQueoK4,"October 19, 2015 at 12:21AM",0,1
https://t.co/UJ9Eu7cJAN,"November 19, 2015 at 12:40AM",1,0
http://t.co/6uKGesp1cQ,"September 18, 2015 at 06:48PM",1,0
http://t.co/LBRAHEkB46,"September 23, 2015 at 12:48PM",1,1
https://t.co/IuZG8bGZH6,"December 01, 2015 at 05:04PM",1,1
https://t.co/JCm3wZuCJ6,"October 29, 2015 at 05:01PM",0,1
NA,"October 21, 2015 at 05:16PM",0,0
NA,"December 11, 2015 at 05:04PM",1,1
http://t.co/G2fWKrAcYE,"October 19, 2015 at 12:47PM",1,1
NA,"November 22, 2015 at 09:27PM",1,1
https://t.co/jeCGrTTeEd,"October 25, 2015 at 04:19PM",0,1
http://t.co/0nBurpuY2w,"September 14, 2015 at 11:07AM",1,1
NA,"November 28, 2015 at 05:22PM",1,1
NA,"September 14, 2015 at 06:04PM",1,1
NA,"November 12, 2015 at 03:29PM",1,1
NA,"December 09, 2015 at 06:58PM",1,1
NA,"November 07, 2015 at 03:30PM",1,1
http://t.co/ETbc5ny4IY,"August 24, 2015 at 05:40PM",1,1
NA,"November 23, 2015 at 07:34PM",1,1
NA,"October 24, 2015 at 12:55PM",1,1
NA,"September 09, 2015 at 06:55PM",1,1
NA,"September 14, 2015 at 06:18PM",1,1
http://t.co/Eko3ZiF3a0,"October 14, 2015 at 10:00PM",1,1
NA,"November 25, 2015 at 06:12PM",1,1
https://t.co/u8lBJ0X9NL,"November 07, 2015 at 07:12AM",1,1
NA,"October 26, 2015 at 01:03AM",1,1
NA,"November 24, 2015 at 12:28PM",1,1
NA,"November 12, 2015 at 03:43AM",1,1
NA,"September 20, 2015 at 09:02PM",1,1
https://t.co/JUDfOfxBj9,"December 11, 2015 at 05:25PM",1,1
NA,"October 22, 2015 at 10:35PM",1,1
NA,"October 22, 2015 at 08:39AM",1,1
NA,"October 25, 2015 at 10:27AM",1,1
NA,"December 07, 2015 at 08:32PM",1,1
NA,"November 03, 2015 at 07:20AM",1,1
NA,"October 30, 2015 at 02:07AM",1,1
https://t.co/RkwB2w7hi3,"October 28, 2015 at 05:03PM",1,0
http://t.co/VsP7lJmsbl,"August 20, 2015 at 03:03PM",1,0
NA,"November 22, 2015 at 01:02AM",1,1
NA,"December 10, 2015 at 11:48AM",1,0
https://t.co/Yf7mcButyg,"September 08, 2015 at 12:01PM",0,0
NA,"December 03, 2015 at 06:49PM",0,0
https://t.co/YenfcKvbO7,"November 18, 2015 at 06:13PM",1,0
https://t.co/FgDGVADjyj,"November 28, 2015 at 04:42PM",1,0
NA,"September 01, 2015 at 05:37AM",0,1
https://t.co/VuO9UYwEQR,"November 28, 2015 at 02:34PM",0,1
NA,"August 26, 2015 at 01:20AM",0,1
https://t.co/VtLa8f7F1z,"October 24, 2015 at 11:15PM",0,1
https://t.co/e4sCrlsGgP,"November 09, 2015 at 09:22PM",1,1
https://t.co/23xJdUCZoY,"November 15, 2015 at 11:53PM",1,1
https://t.co/DNkFO0IXri,"November 15, 2015 at 10:37PM",1,1
https://t.co/FURpjHjH1W,"November 15, 2015 at 11:36PM",1,1
https://t.co/2t65Gidd2u,"November 19, 2015 at 01:31AM",1,1
https://t.co/8nRaEX8ftb,"November 19, 2015 at 01:39AM",1,1
https://t.co/bCDE8fBlom,"November 15, 2015 at 11:41PM",1,1
https://t.co/d9MLzcKBQY,"November 19, 2015 at 01:29AM",1,1
https://t.co/ewCryuy2jz,"November 19, 2015 at 01:24AM",1,1
https://t.co/fMAqfU9ddj,"November 19, 2015 at 01:28AM",1,1
https://t.co/he52oL8GQp,"November 19, 2015 at 01:33AM",1,1
https://t.co/JhHeYbQGFT,"November 19, 2015 at 01:31AM",1,1
https://t.co/lEgDrLENpm,"November 19, 2015 at 01:34AM",1,1
https://t.co/NaYBBUUDDP,"November 19, 2015 at 01:35AM",1,1
https://t.co/qwJYkDWxOX,"November 19, 2015 at 01:25AM",1,1
https://t.co/sdcb08zQ3u,"November 15, 2015 at 11:54PM",1,1
https://t.co/wGFF0X2jmY,"November 19, 2015 at 01:41AM",1,0
https://t.co/YQdbh511KC,"November 19, 2015 at 01:29AM",1,0
https://t.co/q2spCy7tAB,"November 18, 2015 at 01:30PM",1,0
NA,"November 08, 2015 at 02:33PM",1,0
https://t.co/fkaaQncl0d,"November 08, 2015 at 03:48PM",1,1
https://t.co/qMamXEBmuA,"November 12, 2015 at 02:58AM",0,0
https://t.co/Jm6SrPbhip,"October 28, 2015 at 06:31PM",0,0
https://t.co/7cHkjENd2y,"October 26, 2015 at 12:27PM",0,1
http://t.co/uQEm3nC1fM,"August 31, 2015 at 06:58AM",1,0
NA,"October 21, 2015 at 12:02PM",0,0
https://t.co/1YnFobUd2U,"November 02, 2015 at 11:55PM",0,1
https://t.co/1urLStWzkC,"October 30, 2015 at 11:01PM",1,0
NA,"October 21, 2015 at 06:19PM",0,1
NA,"September 09, 2015 at 01:34PM",0,1
https://t.co/iLo76jTLwg,"September 10, 2015 at 05:20PM",0,1
https://t.co/FXGViKP0R0,"October 23, 2015 at 05:44PM",0,1
http://t.co/sRwIN0i6sL,"September 24, 2015 at 10:59AM",0,1
NA,"November 17, 2015 at 01:27PM",1,1
NA,"December 08, 2015 at 10:16AM",1,1
NA,"November 24, 2015 at 10:16AM",1,1
NA,"November 20, 2015 at 03:04AM",1,1
NA,"December 05, 2015 at 08:42PM",1,1
NA,"December 05, 2015 at 06:05PM",1,1
NA,"November 30, 2015 at 02:22PM",1,1
NA,"September 13, 2015 at 05:12PM",1,1
NA,"November 13, 2015 at 07:15PM",1,1
NA,"November 19, 2015 at 09:52AM",1,1
NA,"November 18, 2015 at 04:50PM",1,1
NA,"August 20, 2015 at 11:48AM",1,1
NA,"November 22, 2015 at 06:27AM",1,1
http://t.co/L40ZDOxvbn,"September 14, 2015 at 10:58AM",1,0
NA,"November 17, 2015 at 01:28PM",1,1
NA,"October 25, 2015 at 05:45PM",1,1
https://t.co/cs7VL4yp8A,"October 13, 2015 at 05:23AM",1,1
NA,"October 26, 2015 at 11:08PM",1,1
NA,"November 18, 2015 at 04:56PM",1,1
NA,"November 20, 2015 at 08:36PM",1,0
http://t.co/zL3EjiuQM3,"August 21, 2015 at 05:02PM",1,0
http://t.co/Pyfeku6j1k,"October 09, 2015 at 09:33AM",1,0
NA,"September 10, 2015 at 06:21PM",0,1
https://t.co/qpznrxLEst,"October 22, 2015 at 04:16AM",0,1
https://t.co/dWEPCkXNBQ,"October 27, 2015 at 10:51AM",0,1
http://t.co/X4f6sE2KSK,"September 07, 2015 at 05:36PM",1,1
https://t.co/gYs0qeHUGw,"November 03, 2015 at 10:29AM",1,1
https://t.co/HbDM7dXvMI,"December 10, 2015 at 07:50AM",1,1
NA,"October 11, 2015 at 05:40PM",1,1
http://t.co/EcL79YNGCc,"September 30, 2015 at 04:02PM",1,1
https://t.co/CnOpTdpMmF,"November 25, 2015 at 06:30PM",1,1
NA,"November 16, 2015 at 03:23PM",1,0
https://t.co/axCmV1fbtK,"November 11, 2015 at 04:19PM",1,0
https://t.co/HDD8dZpfJb,"December 03, 2015 at 05:37PM",1,1
https://t.co/srNEafGVpp,"October 24, 2015 at 05:29PM",0,1
https://t.co/0FL83s7bQT,"October 23, 2015 at 06:44PM",0,0
NA,"October 12, 2015 at 10:33PM",1,1
NA,"October 11, 2015 at 06:05PM",1,1
NA,"December 10, 2015 at 08:55PM",0,1
http://t.co/R6dKxYUdZF,"September 14, 2015 at 09:16PM",1,1
http://t.co/eee5IO3PVe,"September 01, 2015 at 10:46AM",1,1
http://t.co/6IR0Q3rYc0,"October 13, 2015 at 11:00AM",1,1
http://t.co/6RyLyx7JHQ,"August 31, 2015 at 09:38AM",1,1
http://t.co/bHikPvROG1,"September 07, 2015 at 10:44AM",1,1
http://t.co/cTOmQOCc1d,"September 18, 2015 at 12:49PM",1,1
http://t.co/DmiTJWWuZ0,"September 10, 2015 at 04:16PM",1,1
http://t.co/NOltFSpVp1,"October 06, 2015 at 02:58PM",1,1
http://t.co/xJlj6CPUls,"September 06, 2015 at 08:38PM",1,1
https://t.co/dmMZzFDOWX,"October 26, 2015 at 01:59PM",1,1
https://t.co/FVCNWGr4pI,"November 16, 2015 at 10:56AM",1,1
https://t.co/GDTT92eGLV,"December 10, 2015 at 08:02AM",1,1
https://t.co/kNv4KCkZth,"November 25, 2015 at 10:18AM",1,1
https://t.co/Lr6fSw2dlJ,"November 17, 2015 at 09:38AM",1,1
https://t.co/oXMi04J2i9,"November 02, 2015 at 08:07AM",1,1
https://t.co/pVSszR2r8f,"December 09, 2015 at 09:57AM",1,1
https://t.co/VU0AtAlhRn,"November 30, 2015 at 02:31PM",1,1
NA,"November 03, 2015 at 11:33AM",1,1
NA,"October 09, 2015 at 09:43PM",1,1
http://t.co/itaUHaCqeG,"September 14, 2015 at 11:06AM",1,0
NA,"November 06, 2015 at 11:10AM",1,1
https://t.co/lfL4xAAqPy,"November 10, 2015 at 12:31PM",1,1
NA,"October 05, 2015 at 08:26PM",1,1
NA,"October 23, 2015 at 09:23AM",1,1
NA,"November 26, 2015 at 08:50PM",1,1
https://t.co/lsYpg9UKmP,"November 20, 2015 at 09:01PM",1,1
http://t.co/q4hYIW7qH0,"October 04, 2015 at 08:02PM",1,1
http://t.co/czLp20MFU9,"September 01, 2015 at 04:27PM",1,1
http://t.co/TWzPMD920o,"September 08, 2015 at 02:57PM",1,1
https://t.co/EEWI02cHYs,"October 26, 2015 at 08:16PM",1,1
https://t.co/u3iqCQoNGr,"October 30, 2015 at 05:49PM",1,1
https://t.co/K59ULxlr5l,"November 16, 2015 at 09:19AM",1,1
NA,"December 04, 2015 at 05:10PM",1,1
https://t.co/IN1sAuA1A7,"December 07, 2015 at 10:14PM",1,0
https://t.co/JnmhacsR5i,"December 03, 2015 at 03:44PM",1,1
NA,"August 28, 2015 at 03:59PM",1,1
https://t.co/uw1NCWJRk7,"October 22, 2015 at 03:49PM",1,0
http://t.co/wTblGNl6yw,"October 07, 2015 at 07:43PM",1,1
NA,"October 17, 2015 at 02:01PM",1,1
NA,"September 10, 2015 at 02:44PM",1,1
NA,"October 26, 2015 at 06:01AM",1,1
https://t.co/qwK0YxWsNn,"November 05, 2015 at 12:35AM",1,1
https://t.co/kQPpfTP9CR,"November 13, 2015 at 07:06PM",1,1
NA,"October 28, 2015 at 04:06PM",1,1
NA,"November 27, 2015 at 01:41PM",1,1
NA,"November 12, 2015 at 07:58PM",1,1
https://t.co/vyKjzJGcNg,"November 20, 2015 at 06:00AM",1,1
http://t.co/Nhw8mVXfcU,"September 12, 2015 at 05:08PM",1,1
NA,"November 03, 2015 at 05:54PM",1,1
NA,"November 19, 2015 at 02:57PM",1,0
NA,"November 09, 2015 at 10:27AM",1,1
NA,"October 22, 2015 at 11:03PM",1,1
https://t.co/F0opkQi5AV,"October 22, 2015 at 01:50PM",0,1
NA,"November 25, 2015 at 09:57AM",1,1
NA,"November 19, 2015 at 05:36PM",1,1
https://t.co/AWRxw4JUMJ,"November 11, 2015 at 05:51PM",1,1
NA,"October 28, 2015 at 07:08PM",1,1
https://t.co/imEqM1FeE5,"November 23, 2015 at 04:19PM",1,1
http://t.co/FUonjHCreq,"October 08, 2015 at 02:59PM",1,1
http://t.co/9YFoseIuqf,"September 26, 2015 at 02:02PM",1,1
https://t.co/Qz9uodc0Qu,"October 29, 2015 at 07:26PM",1,1
https://t.co/0Nr6nNRNZV,"November 25, 2015 at 11:47PM",1,1
https://t.co/pMoxMqGCY6,"November 19, 2015 at 11:38AM",1,1
https://t.co/pMoxMqYemG,"November 20, 2015 at 09:10AM",1,1
https://t.co/oN9VUvuFuE,"November 19, 2015 at 07:30PM",1,1
https://t.co/axZWKBvAhs,"November 04, 2015 at 03:19PM",1,1
NA,"November 24, 2015 at 09:42PM",1,1
https://t.co/oK04T0QNo1,"December 02, 2015 at 04:03PM",1,1
https://t.co/HpJ1weRawd,"December 06, 2015 at 08:40PM",1,1
https://t.co/QPTbFyWNqw,"November 22, 2015 at 05:24PM",1,1
https://t.co/QPTbFyWNqw,"November 22, 2015 at 05:10PM",1,1
NA,"October 21, 2015 at 05:17PM",1,1
http://t.co/PLSNDdKjZD,"September 16, 2015 at 01:27PM",1,1
NA,"September 29, 2015 at 02:57PM",1,1
https://t.co/bIHicKqcNl,"November 12, 2015 at 09:15PM",1,1
NA,"November 09, 2015 at 10:10AM",1,1
https://t.co/5hp6Ae2yC9,"October 20, 2015 at 11:57AM",1,1
NA,"November 14, 2015 at 08:04PM",1,1
NA,"October 27, 2015 at 02:23AM",1,1
NA,"October 27, 2015 at 01:40AM",1,1
https://t.co/0BqT3nd9SQ,"November 15, 2015 at 04:46PM",1,1
https://t.co/OAykEbjdHO,"November 20, 2015 at 10:56AM",1,1
https://t.co/MaL000MCDw,"October 22, 2015 at 07:38PM",1,1
NA,"November 04, 2015 at 03:14PM",1,0
NA,"November 10, 2015 at 08:47PM",1,1
NA,"November 02, 2015 at 07:02AM",1,1
https://t.co/GKlmBKKDfZ,"September 08, 2015 at 02:18PM",1,1
https://t.co/TSjcTdD5Yg,"December 07, 2015 at 11:50AM",1,1
https://t.co/uWGb4CVAaM,"November 16, 2015 at 10:45AM",1,0
NA,"September 17, 2015 at 12:53PM",1,1
https://t.co/E7D6fNuBrT,"October 22, 2015 at 07:43AM",1,1
https://t.co/HXy7e0dE79,"October 29, 2015 at 01:56PM",0,1
https://t.co/Ew5ekZuUxt,"November 21, 2015 at 01:55AM",1,1
https://t.co/NXFjSKjkUU,"November 22, 2015 at 09:42PM",1,1
NA,"October 26, 2015 at 09:24AM",1,1
NA,"November 06, 2015 at 11:41AM",1,1
NA,"November 07, 2015 at 10:53AM",1,1
NA,"November 12, 2015 at 02:26PM",1,1
NA,"November 18, 2015 at 06:19PM",1,1
NA,"November 12, 2015 at 02:49PM",1,1
http://t.co/oXFqxVGNEm,"September 30, 2015 at 07:27PM",1,1
NA,"December 11, 2015 at 09:09AM",1,1
http://t.co/DehLz2q8px,"September 12, 2015 at 06:06PM",1,1
http://t.co/QFFbMX16Si,"August 21, 2015 at 02:23PM",1,1
https://t.co/M1hIAEJQfm,"December 02, 2015 at 03:35AM",1,1
NA,"December 04, 2015 at 11:57PM",1,1
NA,"November 17, 2015 at 01:23PM",1,1
https://t.co/jtjD6N7QW8,"November 07, 2015 at 01:01PM",1,1
NA,"December 12, 2015 at 05:21AM",1,1
http://t.co/q7EPFk1fcB,"October 12, 2015 at 11:44PM",1,1
NA,"November 12, 2015 at 04:05PM",1,1
http://t.co/eXYbzOKysn,"August 19, 2015 at 04:02PM",1,1
NA,"September 17, 2015 at 12:44PM",1,1
https://t.co/wF5kAEWi9t,"November 11, 2015 at 05:49PM",1,1
NA,"September 28, 2015 at 02:39PM",1,1
http://t.co/PkKMANIabC,"October 13, 2015 at 08:59AM",1,1
http://t.co/z6gyYwO5KT,"September 02, 2015 at 10:21AM",1,1
https://t.co/iRHiuH0vmr,"November 24, 2015 at 05:27PM",1,1
https://t.co/PJrL4XdR6M,"November 20, 2015 at 02:38PM",1,1
https://t.co/VKbUXzxjEn,"November 25, 2015 at 12:47AM",1,1
NA,"September 23, 2015 at 03:46PM",1,1
https://t.co/U4p76rXyqX,"December 03, 2015 at 11:29AM",1,1
http://t.co/QFALdbNIzY,"September 29, 2015 at 02:54PM",1,1
https://t.co/gv7tfQmJIw,"October 02, 2015 at 01:09PM",1,1
NA,"November 16, 2015 at 02:51PM",1,1
NA,"October 23, 2015 at 04:03PM",1,1
NA,"November 11, 2015 at 09:16PM",1,1
NA,"November 10, 2015 at 04:00PM",1,1
NA,"September 22, 2015 at 01:26PM",1,1
NA,"November 25, 2015 at 04:21PM",1,1
http://t.co/tdfOXcc8QX,"September 10, 2015 at 01:11PM",1,1
NA,"November 29, 2015 at 05:44AM",1,1
NA,"December 11, 2015 at 10:17AM",1,1
NA,"September 17, 2015 at 12:15PM",1,1
NA,"October 12, 2015 at 08:48PM",1,1
NA,"November 18, 2015 at 11:24AM",1,1
https://t.co/ljQgAZqzjU,"October 26, 2015 at 07:01PM",1,1
NA,"November 25, 2015 at 04:33PM",1,1
https://t.co/o8asT3lkFu,"October 26, 2015 at 06:53PM",1,1
NA,"November 09, 2015 at 08:22PM",1,1
NA,"October 29, 2015 at 01:10PM",1,1
NA,"October 31, 2015 at 04:02AM",1,1
NA,"October 05, 2015 at 02:54PM",1,1
NA,"October 20, 2015 at 12:17PM",1,1
NA,"September 19, 2015 at 02:58PM",1,1
NA,"November 09, 2015 at 08:21PM",1,1
NA,"October 19, 2015 at 05:44PM",1,1
NA,"October 05, 2015 at 12:50PM",1,1
NA,"November 24, 2015 at 04:42AM",1,1
NA,"November 02, 2015 at 03:20PM",1,1
NA,"September 21, 2015 at 04:30PM",1,1
NA,"September 21, 2015 at 03:33PM",1,1
NA,"September 14, 2015 at 05:18AM",1,1
NA,"November 09, 2015 at 08:19PM",1,1
NA,"December 05, 2015 at 01:01AM",1,1
https://t.co/wzGk0UseGp,"November 25, 2015 at 05:35AM",1,1
http://t.co/t2wtNtR1S8,"October 05, 2015 at 04:22AM",1,1
http://t.co/ZrfHxI7hRg,"September 17, 2015 at 12:35PM",1,1
https://t.co/ostYILkCD2,"October 29, 2015 at 07:21AM",1,1
NA,"December 01, 2015 at 12:41PM",1,1
NA,"November 19, 2015 at 10:33PM",1,1
NA,"November 09, 2015 at 08:36PM",1,1
NA,"October 11, 2015 at 05:03PM",1,1
NA,"November 19, 2015 at 05:17PM",1,1
http://t.co/6JqPhqsc7Y,"September 10, 2015 at 08:47AM",1,1
NA,"November 19, 2015 at 10:12PM",1,1
NA,"November 21, 2015 at 06:10PM",1,1
NA,"November 19, 2015 at 10:10PM",1,1
NA,"September 07, 2015 at 01:30PM",1,1
NA,"October 07, 2015 at 03:15PM",1,1
NA,"November 16, 2015 at 05:01AM",1,1
NA,"October 25, 2015 at 02:21PM",1,1
NA,"October 16, 2015 at 11:41AM",1,1
NA,"October 31, 2015 at 05:50AM",1,1
https://t.co/nWOOD7C49c,"October 21, 2015 at 02:31PM",1,1
NA,"October 07, 2015 at 12:56PM",1,1
NA,"November 29, 2015 at 06:31PM",1,1
NA,"November 19, 2015 at 11:28AM",1,1
NA,"September 27, 2015 at 10:40AM",1,1
http://t.co/BqQU6dbrB3,"August 30, 2015 at 05:43PM",1,1
http://t.co/fQPjTiJyJJ,"August 24, 2015 at 07:46AM",1,1
http://t.co/Nq77HA2SWq,"August 24, 2015 at 07:43AM",1,1
http://t.co/SMUemYRHYp,"August 24, 2015 at 07:44AM",1,1
http://t.co/vKzXTybG0O,"August 24, 2015 at 07:46AM",1,1
http://t.co/mnVovybz7n,"October 15, 2015 at 07:21AM",1,1
NA,"December 07, 2015 at 02:41AM",1,1
NA,"September 11, 2015 at 11:24PM",1,0
http://t.co/vNzxuXEfpJ,"August 26, 2015 at 08:20PM",1,1
https://t.co/gNRn5S99uo,"November 16, 2015 at 07:35AM",1,1
NA,"November 01, 2015 at 01:44PM",0,1
NA,"September 10, 2015 at 06:43PM",1,0
https://t.co/bsGn0GNboz,"October 26, 2015 at 10:11PM",1,1
https://t.co/eee5IO3PVe,"November 24, 2015 at 04:22PM",1,1
https://t.co/IFXWyoWlT2,"October 21, 2015 at 01:40PM",1,1
http://t.co/Il02T24zV0,"August 31, 2015 at 06:06PM",1,0
NA,"November 12, 2015 at 09:52AM",1,1
https://t.co/UkegaSibio,"October 22, 2015 at 10:54PM",1,1
NA,"December 02, 2015 at 09:21PM",0,1
NA,"November 06, 2015 at 01:58PM",1,0
http://t.co/BAN1jdVCn0,"October 07, 2015 at 08:46PM",1,1
NA,"September 30, 2015 at 05:13PM",1,0
https://t.co/dLC0Z2xLjp,"December 11, 2015 at 06:13PM",1,0
https://t.co/3zSCnWHDJh,"November 10, 2015 at 03:23PM",1,0
NA,"October 28, 2015 at 08:15AM",0,1
https://t.co/USC2uucATF,"October 23, 2015 at 07:28PM",0,1
NA,"October 23, 2015 at 12:38PM",0,0
NA,"November 30, 2015 at 02:05AM",1,1
https://t.co/3vH9RDkpGC,"October 21, 2015 at 08:14AM",1,0
https://t.co/DvcEgW9JE1,"October 22, 2015 at 05:18PM",0,0
https://t.co/pO7HpZnC9r,"November 25, 2015 at 02:40PM",0,1
https://t.co/GtdZ2lhc1A,"October 27, 2015 at 12:58AM",0,1
NA,"November 29, 2015 at 08:03AM",0,1
https://t.co/Wip3sNS9Oo,"November 20, 2015 at 12:23PM",1,1
NA,"October 30, 2015 at 03:57PM",1,0
http://t.co/qFtlOaT5Dy,"September 23, 2015 at 04:48AM",1,1
http://t.co/eFgov6uwGy,"September 27, 2015 at 07:08AM",1,1
